Photo ID,Common Name,Scientific Name,Project Name,Animal ID,Animal Group
d18285s89i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s89i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s89i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s89i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s89i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s88i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s88i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s88i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s87i22,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18285s87i24,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18285s87i29,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d18285s86i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s86i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s86i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s86i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s86i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s86i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s86i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s83i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s83i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s83i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s83i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s83i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s71i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s71i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s71i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s71i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s71i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i9,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s44i10,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s43i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s43i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s43i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s43i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s43i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s21i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s21i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s21i9,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s21i10,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s21i11,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s21i12,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s20i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s20i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s20i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s12i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s12i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s114i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s114i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s114i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s114i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s114i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s113i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s113i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s11i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s11i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18285s100i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s100i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s100i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s100i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s100i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s100i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s10i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s10i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s10i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s10i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18285s10i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17977s21i8,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17977s16i9,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17977s16i17,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17975s14i22,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17720s6i2,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
4293s1i10,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
4292s4i1,Camera Trapper,Camera Trapper,Okaloosa S.C.I.E.N.C.E. Project,37,14
d17492s13i7,Red Fox,Vulpes vulpes,Smithsonian BioAcoustic Monitoring Project,38,1
d17492s13i6,Red Fox,Vulpes vulpes,Smithsonian BioAcoustic Monitoring Project,38,1
d19013s19i3,Bobcat,Lynx rufus,Triangle Camera Trap Survey Project,5,2
d19013s12i1,Coyote,Canis latrans,Triangle Camera Trap Survey Project,1,1
d19002s13i1,Virginia Opossum,Didelphis virginiana,Triangle Camera Trap Survey Project,9,5
d19000s67i6,Bobcat,Lynx rufus,Triangle Camera Trap Survey Project,5,2
d18930s26i5,Red Fox,Vulpes vulpes,Triangle Camera Trap Survey Project,38,1
d19158s9i2,Northern Raccoon,Procyon lotor,Triangle Camera Trap Survey Project,7,11
d18493s231i1,Coyote,Canis latrans,Prairie Ridge Project,1,1
d18493s72i2,Eastern Gray Squirrel,Sciurus carolinensis,Prairie Ridge Project,28,8
d18474s2i1,Coyote,Canis latrans,Students Discover North Carolina,1,1
d19024s16i35,White-tailed Deer,Odocoileus virginianus,Triangle Camera Trap Survey Project,3,10
d19158s5i15,Northern Raccoon,Procyon lotor,Triangle Camera Trap Survey Project,7,11
d19297s177i1,Domestic Dog,Canis familiaris,Canid Collision Project,39,1
d19297s75i2,Crab-eating Raccoon,Procyon cancrivorus,Canid Collision Project,40,5
d17559s22i2,Jaguar,Panthera onca,Peperpot Nature Park,41,2
d17559s22i1,Jaguar,Panthera onca,Peperpot Nature Park,41,2
d19112s4i6,Northern Pudu,Pudu mephistophiles,Sumaco Cloud Forest Project,42,3
d16905s7i6,Wild Turkey,Meleagris gallopavo,Smithsonian BioAcoustic Monitoring Project,12,9
d16905s7i6,Wild Turkey,Meleagris gallopavo,Smithsonian BioAcoustic Monitoring Project,12,9
d16905s7i8,Wild Turkey,Meleagris gallopavo,Smithsonian BioAcoustic Monitoring Project,12,9
d16905s7i8,Wild Turkey,Meleagris gallopavo,Smithsonian BioAcoustic Monitoring Project,12,9
d17267s45i15,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d17267s45i15,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d17267s64i3,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d17267s64i2,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d17267s64i2,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d19292s3i4,Spectacled Bear,Tremarctos ornatus,Sumaco Cloud Forest Project,31,13
d19292s3i4,Spectacled Bear,Tremarctos ornatus,Sumaco Cloud Forest Project,31,13
d19286s37i3,Unknown Bird,Unknown Bird,Sumaco Cloud Forest Project,21,15
d19286s37i3,Unknown Bird,Unknown Bird,Sumaco Cloud Forest Project,21,15
d17952s23i5,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17952s10i5,Northern Raccoon,Procyon lotor,Okaloosa S.C.I.E.N.C.E. Project,7,11
d17952s9i22,Eastern Gray Squirrel,Sciurus carolinensis,Okaloosa S.C.I.E.N.C.E. Project,28,8
d18171s19i8,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d18171s13i44,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d18171s13i8,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d18171s7i3,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
d18219s58i4,Virginia Opossum,Didelphis virginiana,Okaloosa S.C.I.E.N.C.E. Project,9,5
d18219s58i3,Virginia Opossum,Didelphis virginiana,Okaloosa S.C.I.E.N.C.E. Project,9,5
d18219s34i4,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d18219s11i3,Northern Raccoon,Procyon lotor,Okaloosa S.C.I.E.N.C.E. Project,7,11
d18225s6i12,Wild Boar,Sus scrofa,Okaloosa S.C.I.E.N.C.E. Project,25,3
d19064s7i2,Red Fox,Vulpes vulpes,Okaloosa S.C.I.E.N.C.E. Project,38,1
d19286s8i1,Oncilla,Leopardus tigrinus,Sumaco Cloud Forest Project,14,2
d19286s8i1,Oncilla,Leopardus tigrinus,Sumaco Cloud Forest Project,14,2
d19297s37i5,Northern Tamandua,Tamandua mexicana,Canid Collision Project,43,12
d19297s320i1,Unknown Reptile,Unknown Reptile,Canid Collision Project,44,15
d19297s318i6,Collared Peccary,Pecari tajacu,Canid Collision Project,45,3
d19297s318i7,Collared Peccary,Pecari tajacu,Canid Collision Project,45,3
d19297s318i12,Collared Peccary,Pecari tajacu,Canid Collision Project,45,3
d19297s318i15,Collared Peccary,Pecari tajacu,Canid Collision Project,45,3
d19297s30i12,Collared Peccary,Pecari tajacu,Canid Collision Project,45,3
d19297s293i1,Unknown Reptile,Unknown Reptile,Canid Collision Project,44,15
d19297s260i5,Crab-eating Raccoon,Procyon cancrivorus,Canid Collision Project,40,5
d19297s18i1,Northern Tamandua,Tamandua mexicana,Canid Collision Project,43,12
d19297s18i4,Northern Tamandua,Tamandua mexicana,Canid Collision Project,43,12
d19297s137i1,Central American Agouti,Dasyprocta punctata,Canid Collision Project,46,8
d19295s5i3,Mountain Paca,Cuniculus taczanowskii,Sumaco Cloud Forest Project,30,3
d19295s5i3,Mountain Paca,Cuniculus taczanowskii,Sumaco Cloud Forest Project,30,3
d19295s2i1,Mountain Paca,Cuniculus taczanowskii,Sumaco Cloud Forest Project,30,3
d19292s3i6,Spectacled Bear,Tremarctos ornatus,Sumaco Cloud Forest Project,31,13
d19292s2i4,Puma,Puma concolor,Sumaco Cloud Forest Project,2,2
d19285s7i3,Puma,Puma concolor,Sumaco Cloud Forest Project,2,2
d19285s5i3,Mountain Paca,Cuniculus taczanowskii,Sumaco Cloud Forest Project,30,3
d19285s3i1,Puma,Puma concolor,Sumaco Cloud Forest Project,2,2
d19285s2i4,Oncilla,Leopardus tigrinus,Sumaco Cloud Forest Project,14,2
d19283s3i2,Puma,Puma concolor,Sumaco Cloud Forest Project,2,2
d18291s98i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s98i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s98i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s98i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s98i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s97i21,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i22,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i23,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i24,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i25,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i26,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i27,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i28,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i29,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i30,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i31,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i32,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i33,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i34,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i9,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i10,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i11,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i13,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i14,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i15,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i16,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i17,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i18,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i19,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s97i20,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s96i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s96i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s96i8,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s96i9,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s96i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s96i11,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s96i12,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i8,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i9,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s95i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s94i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s94i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s94i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i9,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i10,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i11,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s93i12,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s91i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i8,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i9,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s91i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s90i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s90i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d18291s9i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s9i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d18291s9i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
